date,regiao,mental_health_visits,total_atd,periodo,PrePandemia_Step,PrePandemia_Trend,Pandemia_Step,Pandemia_Trend,PosPandemia_Step,PosPandemia_Trend,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,quarter_2,quarter_3,quarter_4,cos1,sin1,IR,offset,ma_12_mental_health_visits
2016-01-01,Brasil,111066.0,8232396.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,13.491333507280263,9.015832381313148,134095.0
2016-02-01,Brasil,122505.0,10104083.0,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,12.124306579825205,9.220694878565075,135568.14285714287
2016-03-01,Brasil,149843.0,13130885.0,3,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,11.411492827787312,9.482722367919504,140360.375
2016-04-01,Brasil,129201.0,11242471.0,4,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1.0,-4.286263797015736e-16,11.492224440694576,9.327453939144092,142256.66666666666
2016-05-01,Brasil,137556.0,11755506.0,5,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.8660254037844378,0.5000000000000014,11.701410385907677,9.372077005560286,142070.2
2016-06-01,Brasil,154399.0,12604666.0,6,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.8660254037844384,0.5000000000000004,12.249352739691794,9.4418223418493,141172.36363636365
2016-07-01,Brasil,144407.0,11493594.0,7,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.5000000000000002,-0.8660254037844385,12.56412920101406,9.349545115666722,138552.41666666666
2016-08-01,Brasil,173906.0,14043781.0,8,1,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.5000000000000003,0.8660254037844385,12.383132434206999,9.549934943318831,141819.91666666666
2016-09-01,Brasil,157427.0,12191362.0,9,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-9.797174393178826e-16,1.0,12.91299528305369,9.408482947160872,143713.0
2016-10-01,Brasil,140392.0,10472556.0,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.4999999999999985,-0.8660254037844395,13.405705350250694,9.25651340014516,147032.58333333334
2016-11-01,Brasil,132194.0,9646057.0,11,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.4999999999999984,0.8660254037844396,13.704459760086426,9.174304509796613,151433.16666666666
2016-12-01,Brasil,109733.0,7205093.0,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.4999999999999983,-0.8660254037844396,15.229921390327647,8.882543416053302,157710.66666666666
2017-01-01,Brasil,150276.0,10643717.0,13,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999999999999951,0.8660254037844415,14.118751936001305,9.272725043995154,162118.0
2017-02-01,Brasil,145222.0,10625801.0,14,1,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-3.4296300182491773e-15,13.66692261599855,9.271040379186362,166947.25
2017-03-01,Brasil,189678.0,13951230.0,15,1,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8660254037844372,0.5000000000000026,13.595790478688976,9.543322955405596,173967.41666666666
2017-04-01,Brasil,182008.0,12918940.0,16,1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.866025403784439,0.49999999999999933,14.088462366107436,9.4664497306272,183204.83333333334
2017-05-01,Brasil,212886.0,15701307.0,17,1,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-1.959434878635765e-15,1.0,13.558489111766301,9.661499236279086,196530.33333333334
2017-06-01,Brasil,207287.0,14296146.0,18,1,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1.0,-3.919488737908119e-15,14.499502173522849,9.56774526943401,210315.41666666666
2017-07-01,Brasil,202358.0,14128559.0,19,1,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.8660254037844374,-0.5000000000000021,14.322621294924698,9.555953488878663,220742.91666666666
2017-08-01,Brasil,258148.0,17348265.0,20,1,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.5000000000000047,0.8660254037844359,14.880335295777416,9.761247780374672,231628.75
2017-09-01,Brasil,268276.0,16872893.0,21,1,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.866025403784441,-0.4999999999999957,15.899822277068907,9.733463648685905,241875.25
2017-10-01,Brasil,300298.0,17842497.0,22,1,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.8660254037844394,0.4999999999999987,16.830491830823902,9.789338362707335,252377.5
2017-11-01,Brasil,297615.0,17686999.0,23,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5000000000000081,-0.8660254037844339,16.826766372294138,9.78058512889609,263994.25
2017-12-01,Brasil,234863.0,13329497.0,24,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6.369401316839413e-15,-1.0,17.619794655417227,9.497734678027184,273340.5833333333
2018-01-01,Brasil,280906.0,16650688.0,25,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9391523179536475e-15,1.0,16.87053411847006,9.720206815876208,282641.5833333333
2018-02-01,Brasil,268180.0,15280725.0,26,1,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8660254037844347,-0.5000000000000068,17.55021440409405,9.634347509238887,293631.3333333333
2018-03-01,Brasil,315705.0,18712756.0,27,1,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5000000000000084,-0.8660254037844337,16.87111187683952,9.836960709329027,304388.8333333333
2018-04-01,Brasil,321409.0,18818333.0,28,1,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.5000000000000056,0.8660254037844355,17.079568099894924,9.84258683323329,313015.3333333333
2018-05-01,Brasil,325042.0,19291195.0,29,1,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.49999999999999956,0.8660254037844389,16.849241324863495,9.867404053177477,325840.3333333333
2018-06-01,Brasil,318899.0,17535895.0,30,1,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.8660254037844345,-0.5000000000000072,18.185498943737976,9.772005202047334,330128.8333333333
2018-07-01,Brasil,334235.0,18796956.0,31,1,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.5000000000000056,0.8660254037844355,17.781336510017898,9.841450220814792,332544.3333333333
2018-08-01,Brasil,387238.0,21295471.0,32,1,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7.349118756157295e-15,-1.0,18.184054252662456,9.96624969998076,337469.75
2018-09-01,Brasil,371794.0,20066133.0,33,1,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.8660254037844396,0.4999999999999983,18.528432957162202,9.906788747590772,345896.6666666667
2018-10-01,Brasil,454198.0,24146684.0,34,1,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.0,-5.8789236165438834e-15,18.809953366681736,10.091902341164433,345202.9166666667
2018-11-01,Brasil,349077.0,18438761.0,35,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.941628240500001e-15,1.0,18.931695030918835,9.822210303963805,349655.75
2018-12-01,Brasil,263849.0,14059001.0,36,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.8660254037844438,0.49999999999999106,18.767265184773798,9.55101811020872,357036.8333333333
2019-01-01,Brasil,340011.0,19409656.0,37,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,9.79903133508859e-15,17.5176211263095,9.873525953182718,359483.0
2019-02-01,Brasil,369303.0,20389977.0,38,1,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4999999999999894,-0.8660254037844448,18.111987080711273,9.92279873556394,367102.0833333333
2019-03-01,Brasil,307380.0,16078634.0,39,1,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.49999999999999745,-0.8660254037844402,19.117295660812978,9.685246588875724,373332.5833333333
2019-04-01,Brasil,374843.0,20405616.0,40,1,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1.0,4.917156615687063e-16,18.36959981997113,9.923565436063482,377343.5
2019-05-01,Brasil,413615.0,22296661.0,41,1,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5000000000000038,-0.8660254037844365,18.55053543667368,10.012192215295709,377698.0
2019-06-01,Brasil,348253.0,18062631.0,42,1,42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.8660254037844406,0.4999999999999966,19.280303074341717,9.801600497423644,382242.9166666667
2019-07-01,Brasil,425664.0,21322286.0,43,1,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.4999999999999979,-0.8660254037844398,19.963337889755348,9.967508095796317,387043.6666666667
2019-08-01,Brasil,462004.0,21611519.0,44,1,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.49999999999998257,-0.8660254037844487,21.377673637841006,9.980981738562296,391288.4166666667
2019-09-01,Brasil,419925.0,19647635.0,45,1,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.9599300631450357e-14,1.0,21.372801357517076,9.885712253819918,391894.1666666667
2019-10-01,Brasil,458452.0,21420993.0,46,1,46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.5000000000000012,0.8660254037844379,21.401995696464677,9.972126701470634,399119.0833333333
2019-11-01,Brasil,403616.0,18520682.0,47,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.4999999999999792,0.8660254037844506,21.792718000341456,9.82664333257614,393741.8333333333
2019-12-01,Brasil,321458.0,14159780.0,48,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-4.902301080408943e-15,-1.0,22.702188875815867,9.558160830403851,388220.8333333333
2020-01-01,Brasil,390948.0,17426499.0,49,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8660254037844499,-0.49999999999998046,22.434110259324033,9.765747257753679,393126.4166666667
2020-02-01,Brasil,376572.0,16520344.0,50,1,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6658910352223535e-14,-1.0,22.794440600026245,9.71234787010272,395109.3333333333
2020-03-01,Brasil,394079.0,17037445.0,51,1,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.866025403784442,0.49999999999999406,23.13017004603683,9.74316884782643,394032.8333333333
2020-04-01,Brasil,310316.0,10478899.0,52,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.8660254037844519,0.4999999999999771,29.61341644766306,9.257118895104226,401268.9166666667
2020-05-01,Brasil,347363.0,12412552.0,53,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.4999999999999928,-0.8660254037844428,27.984817304290043,9.42646349766993,403478.0833333333
2020-06-01,Brasil,407120.0,15197165.0,54,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.4999999999999877,-0.8660254037844457,26.78920706592315,9.62886417628073,410199.8333333333
2020-07-01,Brasil,449459.0,18172799.0,55,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.8660254037844347,0.5000000000000068,24.73251368707704,9.80768119465582,417751.1666666667
2020-08-01,Brasil,449086.0,18055161.0,56,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-3.92258364109106e-15,-1.0,24.87299891704095,9.801186850869252,420628.9166666667
2020-09-01,Brasil,506758.0,19528646.0,57,0,0,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.4999999999999843,0.8660254037844477,25.94946930780557,9.87963769223027,426913.0
2020-10-01,Brasil,484962.0,19095554.0,58,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.49999999999999956,-0.8660254037844389,25.396592316724615,9.857210812069336,436754.25
2020-11-01,Brasil,484277.0,19270233.0,59,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,5.387826935611766e-15,25.130832616294782,9.866316852668993,450669.25
2020-12-01,Brasil,412074.0,16228765.0,60,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1.0,-1.6168432651928003e-14,25.39158093668865,9.69454056395964,464299.8333333333
2021-01-01,Brasil,425481.0,17413861.0,61,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8660254037844436,-0.4999999999999915,24.433467109907447,9.765021777273322,473485.75
2021-02-01,Brasil,451981.0,18225154.0,62,0,0,1,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-9.307934654156473e-15,24.799845312692558,9.81055800677257,482132.5
2021-03-01,Brasil,512174.0,21625066.0,63,0,0,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.008854037047271e-14,23.68427453585575,9.981608383818545,497561.6666666667
2021-04-01,Brasil,477296.0,19054945.0,64,0,0,1,13,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-2.942866201773178e-15,-1.0,25.048406069920432,9.855081926922267,506145.5
2021-05-01,Brasil,510930.0,22063295.0,65,0,0,1,14,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.8660254037844367,-0.5000000000000034,23.157465827293702,10.001670647020777,513511.0833333333
2021-06-01,Brasil,517351.0,21549941.0,66,0,0,1,15,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.8660254037844323,-0.500000000000011,24.007072687577196,9.97812835770912,522648.9166666667
2021-07-01,Brasil,553220.0,21779971.0,67,0,0,1,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.500000000000025,-0.8660254037844242,25.400401130010685,9.988746064989279,532408.75
2021-08-01,Brasil,634236.0,23892737.0,68,0,0,1,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.8660254037844215,-0.5000000000000298,26.545137963892543,10.081329800521921,535354.5
2021-09-01,Brasil,609764.0,22122731.0,69,0,0,1,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.49999999999999534,0.8660254037844414,27.562781466718555,10.004360910944827,543789.0833333334
2021-10-01,Brasil,573349.0,21439554.0,70,0,0,1,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.0,-1.0287652093474354e-14,26.742580559278423,9.972992812729563,558632.5
2021-11-01,Brasil,593931.0,22606956.0,71,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-1.5677954951632475e-14,1.0,26.27204653293438,10.026012925514108,568157.3333333334
2021-12-01,Brasil,529192.0,20870224.0,72,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.5000000000000225,0.8660254037844257,25.356316252283634,9.946078733123374,583902.0833333334
2022-01-01,Brasil,460830.0,23911709.0,73,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5000000000000072,0.8660254037844345,19.272148218264114,10.082123534267776,593667.6666666666
2022-02-01,Brasil,553196.0,22240304.0,74,0,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8660254037844426,0.4999999999999932,24.873580864721994,10.009661417335845,602508.0
2022-03-01,Brasil,690295.0,26096335.0,75,0,0,1,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8660254037844264,0.5000000000000212,26.451798691272167,10.169550161994831,618339.25
2022-04-01,Brasil,591594.0,23016715.0,76,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.866025403784421,-0.5000000000000305,25.702799031052,10.043975970094712,631942.6666666666
2022-05-01,Brasil,699867.0,28270162.0,77,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.8660254037844298,0.5000000000000153,24.756384487644606,10.249562181127532,646033.9166666666
2022-06-01,Brasil,634538.0,26505361.0,78,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.5000000000000293,0.8660254037844217,23.93998708412234,10.185102293400838,656641.0833333334
2022-07-01,Brasil,659304.0,26865950.0,79,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.866025403784441,-0.4999999999999958,24.540505733093376,10.198614964532862,665876.4166666666
2022-08-01,Brasil,824211.0,31572161.0,80,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.8660254037844323,0.500000000000011,26.105625142352466,10.360031030270504,692955.0
2022-09-01,Brasil,773005.0,26884283.0,81,0,0,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,1.5187477251336943e-14,28.75304504122353,10.199297119741786,708106.3333333334
2022-10-01,Brasil,742444.0,26677221.0,82,0,0,0,0,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.500000000000042,0.8660254037844144,27.83063498255684,10.191565334184697,730529.5
2022-11-01,Brasil,721217.0,26927362.0,83,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-3.13583858258113e-14,1.0,26.78379709085502,10.20089822333945,746434.0
2022-12-01,Brasil,640016.0,23928217.0,84,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.8660254037844347,-0.5000000000000068,26.747333493339685,10.082813669141949,769541.8333333334
2023-01-01,Brasil,785773.0,26879021.0,85,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8660254037844294,0.5000000000000161,29.233691212191097,10.199101372842868,787034.25
2023-02-01,Brasil,735012.0,24541421.0,86,0,0,0,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8660254037844239,-0.5000000000000254,29.949854981909972,10.108117622048919,806874.9166666666
2023-03-01,Brasil,959373.0,33952484.0,87,0,0,0,0,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.49999999999999956,0.8660254037844389,28.256342010204616,10.432717296731518,827995.9166666666
2023-04-01,Brasil,782448.0,28705419.0,88,0,0,0,0,1,13,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.8660254037844132,-0.5000000000000442,27.25784981574385,10.264841199255352,840548.25
2023-05-01,Brasil,977161.0,34034554.0,89,0,0,0,0,1,14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0,-1.225451473974918e-14,28.71085074304191,10.435131581638707,861703.5833333334
2023-06-01,Brasil,844447.0,28747946.0,90,0,0,0,0,1,15,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1.0,1.4739090234329423e-15,29.374168157961616,10.26632160019503,879641.0
2023-07-01,Brasil,897392.0,29726466.0,91,0,0,0,0,1,16,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.5000000000000114,0.866025403784432,30.188317709881826,10.299793039098109,892690.5
2023-08-01,Brasil,1077663.0,34826560.0,92,0,0,0,0,1,17,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.5000000000000021,-0.8660254037844374,30.943710777062105,10.458135593050322,907249.75
2023-09-01,Brasil,923633.0,28574833.0,93,0,0,0,0,1,18,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.8660254037844455,-0.4999999999999881,32.32330351676946,10.260281644376468,920838.4166666666
2023-10-01,Brasil,996308.0,31539972.0,94,0,0,0,0,1,19,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.8660254037844377,-0.5000000000000017,31.58874078898992,10.359010972755062,918252.0
2023-11-01,Brasil,936466.0,29912945.0,95,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,-4.414299302659767e-15,31.306379228123475,10.30604660882975,943950.25
2023-12-01,Brasil,796610.0,25454786.0,96,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.8660254037844269,-0.5000000000000203,31.295097118475084,10.144659059308365,944744.25
2024-01-01,Brasil,960484.0,29797837.0,97,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.175660927181459e-14,1.0,32.233346333158345,10.30219108596654,957376.0833333334
2024-02-01,Brasil,898076.0,29122607.0,98,0,0,0,0,1,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.866025403784444,0.4999999999999907,30.837761193563477,10.279270024402301,971552.75
2024-03-01,Brasil,928336.0,32803507.0,99,0,0,0,0,1,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.870812356260519e-14,28.299900983147932,10.398290709388329,974348.9166666666
2024-04-01,Brasil,1090827.0,38382081.0,100,0,0,0,0,1,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.5000000000000131,0.866025403784431,28.42021515196115,10.555345989040198,989047.9166666666
2024-05-01,Brasil,986689.0,32572819.0,101,0,0,0,0,1,26,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5000000000000225,-0.8660254037844257,30.291790219323662,10.391233446566623,1001335.75
2024-06-01,Brasil,996029.0,31531084.0,102,0,0,0,0,1,27,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.5000000000000319,0.8660254037844203,31.58879663001754,10.358729131903727,1005437.0
2024-07-01,Brasil,1067512.0,33044607.0,103,0,0,0,0,1,28,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.4999999999999979,0.8660254037844398,32.305180691058,10.405613654960478,1006594.9166666666
2024-08-01,Brasil,1111217.0,34104504.0,104,0,0,0,0,1,29,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.49999999999998856,-0.8660254037844453,32.582705205154134,10.43718473666097,1010786.8181818182
2024-09-01,Brasil,1100021.0,33724120.0,105,0,0,0,0,1,30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.5685382719271533e-14,1.0,32.6182269544765,10.425968587332997,1022057.9
2024-10-01,Brasil,1143762.0,35109997.0,106,0,0,0,0,1,31,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.0,-4.855258552028227e-16,32.57653368640277,10.466241183716733,1032471.4444444445
2024-11-01,Brasil,985681.0,30378153.0,107,0,0,0,0,1,32,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,1.126613157151906e-14,32.44703520981015,10.321478977724881,1025177.0
2024-12-01,Brasil,810505.0,25275132.0,108,0,0,0,0,1,33,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1.0,-2.20467372878353e-14,32.06729048932365,10.137576266426963,1030675.2857142857
2016-01-01,centro_oeste,5311.0,485404.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,10.941401389358143,6.184981533884835,7498.5
2016-02-01,centro_oeste,6743.0,604575.0,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2246467991473532e-16,-1.0,11.153289500889054,6.404525731837774,7709.142857142857
2016-03-01,centro_oeste,7537.0,742738.0,3,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8660254037844392,-0.4999999999999992,10.147589055629307,6.610343358035833,8130.125
2016-04-01,centro_oeste,7077.0,677673.0,4,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.8660254037844392,0.4999999999999991,10.443089808801592,6.518664870710958,8335.555555555555
2016-05-01,centro_oeste,8278.0,716658.0,5,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5000000000000006,0.8660254037844383,11.550837358963411,6.574598739357222,8362.1
2016-06-01,centro_oeste,10045.0,840104.0,6,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.8660254037844377,-0.5000000000000016,11.956852961061964,6.733525693697402,8309.0
2016-07-01,centro_oeste,8973.0,734118.0,7,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.8660254037844377,0.5000000000000017,12.222830662100645,6.598669778636318,8147.0
2016-08-01,centro_oeste,11077.0,918959.0,8,1,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.8660254037844376,-0.5000000000000018,12.053856592078645,6.823241507649911,8495.5
2016-09-01,centro_oeste,9979.0,913647.0,9,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.8660254037844393,0.49999999999999883,10.922161403693112,6.817444282412131,8688.416666666666
2016-10-01,centro_oeste,8601.0,710330.0,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.8660254037844404,0.49999999999999695,12.108456632832628,6.56572965078693,8984.333333333334
2016-11-01,centro_oeste,7778.0,691712.0,11,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5000000000000007,-0.8660254037844383,11.24456421169504,6.53916968401757,9251.5
2016-12-01,centro_oeste,6365.0,554631.0,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1.0,-3.1847006584197066e-15,11.476098523162246,6.318303027760909,9701.916666666666
2017-01-01,centro_oeste,9493.0,736849.0,13,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,-2.45548340466059e-16,12.883236592571883,6.602382986530035,9897.25
2017-02-01,centro_oeste,9058.0,691277.0,14,1,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4999999999999981,-0.8660254037844397,13.103285658281703,6.538540611748238,10190.166666666666
2017-03-01,centro_oeste,11088.0,897569.0,15,1,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.7145055188062944e-15,1.0,12.353367819075748,6.799689997630142,10675.666666666666
2017-04-01,centro_oeste,10283.0,798357.0,16,1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1.0,-3.674559378078648e-15,12.88020271632866,6.682555865831445,11222.333333333334
2017-05-01,centro_oeste,13683.0,975530.0,17,1,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.866025403784437,0.5000000000000028,14.026221643619367,6.882980913050052,12021.25
2017-06-01,centro_oeste,12389.0,841414.0,18,1,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.5000000000000038,-0.8660254037844365,14.724024083269354,6.735083809953103,12907.666666666666
2017-07-01,centro_oeste,12488.0,823041.0,19,1,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.8660254037844369,0.500000000000003,15.172998671998114,6.713006017176183,13581.083333333334
2017-08-01,centro_oeste,16903.0,1009525.0,20,1,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5.879542597180472e-15,-1.0,16.743517991134446,6.917235202181269,14508.0
2017-09-01,centro_oeste,16539.0,945042.0,21,1,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.8660254037844368,0.5000000000000032,17.50080948783229,6.851229370950562,15451.833333333334
2017-10-01,centro_oeste,18188.0,980394.0,22,1,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.8660254037844349,-0.5000000000000063,18.551725122756768,6.887954531684191,16503.583333333332
